URL,Page type,Current WordPress status,Current robots setting,Placeholder count,Photo marker count,Verification marker count,Phone verified,Form dependency,Business-evidence dependency,Index-ready,Exact missing evidence,Recommended action,Page ID,Slug,Page class,Tier,Build status,Blocking marker IDs,Blocking count,Clearable by,Wave assignment,Effective robots directive,Withdrawn,Withdrawal reason
/concrete-patios-edmondson-park/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete patios and alfresco slabs in Edmondson Park and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1488,concrete-patios-edmondson-park,intersection,,built,EV-0149;EV-0150;EV-0151,3,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveways-edmondson-park/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Edmondson Park and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1489,concrete-driveways-edmondson-park,intersection,,built,EV-0152,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/commercial-concreting-narellan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Narellan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1490,commercial-concreting-narellan,intersection,,built,EV-0153,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveway-replacement-narellan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Narellan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1491,concrete-driveway-replacement-narellan,intersection,,built,EV-0154,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveway-replacement-mount-annan/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Mount Annan and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1492,concrete-driveway-replacement-mount-annan,intersection,,built,EV-0155,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveways-spring-farm/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Spring Farm and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1493,concrete-driveways-spring-farm,intersection,,built,EV-0156,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-crossovers-and-laybacks-spring-farm/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete crossovers and laybacks in Spring Farm and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1494,concrete-crossovers-and-laybacks-spring-farm,intersection,,built,EV-0157;EV-0158;EV-0159,3,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-patios-elderslie/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete patios and alfresco slabs in Elderslie and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1495,concrete-patios-elderslie,intersection,,built,EV-0160;EV-0161;EV-0162,3,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-crossovers-and-laybacks-currans-hill/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete crossovers and laybacks in Currans Hill and the site inputs behind it; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1496,concrete-crossovers-and-laybacks-currans-hill,intersection,,built,EV-0163;EV-0164;EV-0165,3,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveway-replacement-currans-hill/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveway replacement in Currans Hill and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1497,concrete-driveway-replacement-currans-hill,intersection,,built,EV-0166,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-driveways-cobbitty/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; real CoreX quoted range for concrete driveways in Cobbitty and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1498,concrete-driveways-cobbitty,intersection,,built,EV-0167,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/commercial-concreting-cobbitty/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Cobbitty and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1499,commercial-concreting-cobbitty,intersection,,built,EV-0168,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/commercial-concreting-bringelly/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for commercial concreting in Bringelly and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1500,commercial-concreting-bringelly,intersection,,built,EV-0169,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/concrete-slabs-bringelly/,intersection,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",1,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; real CoreX quoted range for concrete slabs in Bringelly and the site inputs behind it; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1501,concrete-slabs-bringelly,intersection,,built,EV-0170,1,owner fact,none — WITHDRAWN (D16),"noindex,follow",YES,DECISION-03 D16 — entirely template filler; withdrawn from the architecture and excluded at import. Not deleted from the immutable WXR. Rebuild input retained in intersection-differentiators.json.
/coloured-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Coloured Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1465,coloured-concrete-driveway-cost,cost_comparison,,built,EV-0112;EV-0113;EV-0114,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/concrete-vs-asphalt/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1460,concrete-vs-asphalt,cost_comparison,,built,,0,,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/concrete-vs-pavers/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1459,concrete-vs-pavers,cost_comparison,,built,,0,,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/diy-concrete-vs-hiring-a-concreter/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1462,diy-concrete-vs-hiring-a-concreter,cost_comparison,,built,,0,,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/driveway-cost-calculator/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Driveway Cost Calculator from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1457,driveway-cost-calculator,cost_comparison,,built,EV-0100;EV-0101;EV-0102,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/exposed-aggregate-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Exposed Aggregate Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1464,exposed-aggregate-driveway-cost,cost_comparison,,built,EV-0109;EV-0110;EV-0111,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/exposed-aggregate-vs-plain-concrete/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",0,0,0,no — number present,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,verified legal/operating identity for CoreX Concreters Camden; ownership and call-routing proof for 03 4517 6915; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA,"Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1461,exposed-aggregate-vs-plain-concrete,cost_comparison,,built,,0,,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/plain-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Plain Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1463,plain-concrete-driveway-cost,cost_comparison,,built,EV-0106;EV-0107;EV-0108,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/slab-volume-calculator/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Slab Volume Calculator from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1458,slab-volume-calculator,cost_comparison,,built,EV-0103;EV-0104;EV-0105,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
/stencilled-concrete-driveway-cost/,cost_comparison,draft,"global staging: noindex,nofollow,noarchive; page: noindex,follow",3,0,0,no — global contact presentation unverified,none in page content,yes — legal/operating identity; plus any listed page-specific evidence,no,"verified legal/operating identity for CoreX Concreters Camden; verified global header/footer phone after Astra settings are supplied; operator-approved rates, formula, assumptions and effective date for Stencilled Concrete Driveway Cost from real CoreX quotes; verified CoreX ABN; verified CoreX business address; page-specific publication-wave approval; authoritative media/Astra import and logged-out visual QA","Keep draft; resolve page evidence and wave gate, then stage and QA before any status change.",1466,stencilled-concrete-driveway-cost,cost_comparison,,built,EV-0115;EV-0116;EV-0117,3,owner fact,none — WITHDRAWN (D21),"noindex,follow",YES,"DECISION-04 D21 — SEVERE coherence failure, same disposition as the 35 intersections. Excluded at import; NOT deleted from the immutable WXR. Research inputs retained as rebuild material; expansion-300-pages.md §5 guide taxonomy stays valid."
(slug pending Stage 31 approval),cost_comparison,not yet created,"noindex (on import, per §4.31.5)",0,0,0,no,none,four LGA fee schedules,no,"Camden, Liverpool, Campbelltown and Wollondilly crossover figures, each with source_url and sighted_date",Build at Stage 31 after slug and module outline are approved,(unallocated — above highest occupied ID in both files),(pending),cost_comparison,,not yet built — §4.31,,4,council source,separate build target under §4.31 — D21 retains the calculator; the 10 BUILT cost/comparison pages are withdrawn,"noindex,follow",no,
